chr	pos 	N	X
chr21	41517458	1	1
chr21	41517462	1	1
chr21	41517521	2	2
chr21	41518679	1	1
chr21	41519531	4	4
chr21	41519618	1	1
chr21	41519628	1	1
chr21	41519652	1	1
chr21	41519709	1	1
chr21	41519788	1	0
chr21	41519796	1	0
chr21	41519831	2	2
chr21	41520062	2	2
chr21	41520091	2	0
chr21	41520352	1	0
chr21	41520369	1	1
chr21	41520411	2	2
chr21	41520416	1	1
chr21	41520556	2	2
chr21	41520816	1	1
chr21	41521155	3	1
chr21	41521216	1	1
chr21	41521328	1	0
chr21	41521388	1	1
chr21	41521536	1	0
chr21	41521601	1	0
chr21	41521671	3	1
chr21	41522149	2	2
chr21	41522264	1	0
chr21	41522361	2	2
chr21	41522398	2	2
chr21	41522622	1	1
chr21	41523111	3	3
chr21	41523131	3	3
chr21	41523366	2	2
chr21	41523493	1	1
chr21	41524192	1	1
chr21	41524194	1	1
chr21	41524217	1	1
chr21	41524256	2	2
chr21	41524276	1	1
chr21	41524288	1	1
chr21	41524321	1	1
chr21	41524332	1	1
chr21	41524368	2	2
chr21	41524372	2	2
chr21	41524377	2	2
chr21	41524405	3	3
chr21	41524417	3	3
chr21	41524421	3	2
chr21	41524425	2	1
chr21	41524528	1	1
chr21	41524536	1	1
chr21	41524703	1	1
chr21	41524742	1	1
chr21	41524759	1	1
chr21	41524843	1	0
chr21	41524853	1	1
chr21	41524865	1	1
chr21	41524874	1	1
chr21	41524882	1	1
chr21	41524926	1	1
chr21	41524999	1	1
chr21	41525197	1	1
chr21	41525208	1	1
chr21	41525223	1	0
chr21	41525242	1	0
chr21	41525245	1	1
chr21	41525996	3	3
chr21	41526042	4	4
chr21	41526054	4	4
chr21	41526069	2	2
chr21	41526274	1	1
chr21	41526282	1	1
chr21	41526386	1	1
chr21	41526603	1	1
chr21	41526608	1	1
chr21	41526778	3	3
chr21	41526804	2	1
chr21	41526842	2	2
chr21	41526866	2	1
chr21	41526881	2	1
chr21	41526890	3	3
chr21	41526909	3	3
chr21	41526945	2	2
chr21	41527095	1	1
chr21	41527433	1	1
chr21	41527442	1	0
chr21	41527649	2	2
chr21	41527980	2	2
chr21	41528044	1	1
chr21	41528054	1	1
chr21	41528065	1	1
chr21	41528078	1	1
chr21	41528094	2	2
chr21	41528126	2	2
chr21	41528171	1	1
chr21	41528364	3	3
chr21	41528384	2	2
chr21	41528416	2	2
chr21	41528440	1	1
chr21	41528534	1	1
chr21	41528773	1	1
chr21	41528800	2	1
chr21	41529058	1	0
chr21	41529095	2	2
chr21	41529105	2	1
chr21	41529111	3	3
chr21	41529134	3	3
chr21	41529137	3	2
chr21	41529211	1	1
chr21	41529319	3	3
chr21	41529328	3	3
chr21	41529343	2	2
chr21	41529382	1	1
chr21	41529470	1	1
chr21	41529497	2	1
chr21	41529535	2	0
chr21	41529648	1	1
chr21	41529657	2	2
chr21	41529703	3	3
chr21	41529720	4	4
chr21	41529815	2	1
chr21	41529836	2	2
chr21	41529848	2	2
chr21	41529942	2	2
chr21	41529963	1	1
chr21	41530046	2	2
chr21	41530057	2	1
chr21	41530151	2	2
chr21	41530637	1	1
chr21	41530680	1	1
chr21	41530697	1	1
chr21	41530845	2	2
chr21	41530851	3	2
chr21	41531083	1	1
chr21	41531374	1	1
chr21	41531709	1	1
chr21	41531736	1	1
chr21	41531875	1	1
chr21	41532193	2	1
chr21	41532361	1	1
chr21	41532582	2	2
chr21	41532657	3	3
chr21	41532751	1	1
chr21	41532756	1	1
chr21	41532828	2	2
chr21	41532893	1	1
chr21	41533004	1	1
chr21	41533179	1	0
chr21	41533247	1	0
chr21	41533516	2	2
chr21	41533521	2	2
chr21	41533577	1	1
chr21	41533640	1	1
chr21	41533717	1	1
chr21	41533770	2	2
chr21	41533898	3	3
chr21	41534002	2	2
chr21	41534116	3	3
chr21	41534332	3	3
chr21	41534341	3	3
chr21	41534444	1	1
chr21	41534520	1	1
chr21	41534622	2	2
chr21	41535129	1	1
chr21	41535217	1	1
chr21	41535231	1	1
chr21	41535247	2	2
chr21	41535315	2	2
chr21	41535503	1	1
chr21	41535926	3	2
chr21	41535979	5	5
chr21	41536005	4	4
chr21	41536082	1	1
chr21	41536211	1	1
chr21	41536272	2	1
chr21	41536294	1	1
chr21	41536359	1	0
chr21	41536443	2	2
chr21	41536451	2	2
chr21	41536519	2	2
chr21	41536528	3	3
chr21	41536575	3	3
chr21	41536655	1	1
chr21	41536658	1	1
chr21	41536662	1	1
chr21	41536745	3	2
chr21	41536768	4	3
chr21	41536776	3	3
chr21	41536799	2	2
chr21	41536834	3	3
chr21	41536909	1	1
chr21	41536926	1	1
chr21	41536936	1	1
chr21	41536993	1	1
chr21	41537019	1	1
chr21	41537475	2	2
chr21	41537531	2	2
chr21	41537556	1	1
chr21	41537683	2	2
chr21	41537731	2	1
chr21	41537749	3	2
chr21	41537775	3	3
chr21	41537934	3	3
chr21	41537938	3	3
chr21	41537982	1	1
chr21	41538009	2	2
chr21	41538032	2	2
chr21	41538043	2	1
chr21	41538060	2	1
chr21	41538086	4	2
chr21	41538416	3	3
chr21	41538585	1	1
chr21	41538642	1	0
chr21	41538649	2	2
chr21	41538671	2	1
chr21	41538694	4	4
chr21	41538769	4	3
chr21	41538890	1	1
chr21	41538934	1	1
chr21	41538958	1	1
chr21	41539045	3	3
chr21	41539071	3	3
chr21	41539255	3	1
chr21	41539258	2	2
chr21	41539278	2	1
chr21	41539304	1	1
chr21	41539473	2	1
chr21	41539489	2	1
chr21	41539539	4	4
chr21	41539542	5	5
chr21	41539755	5	5
chr21	41539787	2	2
chr21	41539807	2	2
chr21	41540096	2	2
chr21	41540285	2	0
chr21	41540571	2	2
chr21	41540619	1	0
chr21	41541576	2	0
chr21	41541623	2	0
chr21	41541675	1	0
chr21	41541688	1	1
chr21	41541839	3	3
chr21	41541885	2	2
chr21	41541964	1	1
chr21	41541996	1	1
chr21	41542019	2	2
chr21	41542058	1	1
chr21	41542074	2	2
chr21	41542112	3	2
chr21	41542154	3	2
chr21	41542176	1	1
chr21	41542536	1	1
chr21	41542558	1	1
chr21	41542563	1	1
chr21	41542814	1	1
chr21	41542834	1	1
chr21	41542901	3	3
chr21	41542935	3	3
chr21	41542962	4	4
chr21	41543172	1	1
chr21	41543326	1	1
chr21	41544001	1	1
chr21	41544373	4	4
chr21	41544389	3	2
chr21	41544461	1	1
chr21	41544523	1	1
chr21	41544541	1	1
chr21	41544656	1	1
chr21	41544898	1	1
chr21	41546181	1	0
chr21	41546249	1	0
chr21	41546258	1	0
chr21	41547131	1	1
chr21	41547160	2	2
chr21	41547320	2	2
chr21	41547755	2	2
chr21	41547764	2	2
chr21	41547775	2	2
chr21	41547802	2	2
chr21	41547813	2	2
chr21	41548019	1	1
chr21	41548100	1	1
chr21	41548118	1	1
chr21	41548541	2	2
chr21	41548577	2	2
chr21	41548598	2	2
chr21	41548741	2	2
chr21	41548804	2	2
chr21	41548904	3	2
chr21	41548908	3	3
chr21	41548974	1	1
chr21	41549012	2	1
chr21	41549015	2	2
chr21	41549073	1	1
chr21	41549238	3	3
chr21	41549261	3	3
chr21	41549295	4	4
chr21	41549661	1	1
chr21	41549937	1	0
chr21	41549999	3	3
chr21	41550430	2	1
chr21	41550565	1	1
chr21	41550571	1	1
chr21	41550588	2	2
chr21	41550663	1	1
chr21	41550695	1	1
chr21	41550703	1	1
chr21	41550706	1	0
chr21	41550794	2	2
chr21	41550800	2	2
chr21	41550847	3	3
chr21	41550890	2	0
chr21	41551088	2	1
chr21	41551303	1	1
chr21	41551408	1	1
chr21	41551635	1	1
chr21	41551879	1	1
chr21	41552129	1	1
chr21	41552518	3	3
chr21	41552571	1	1
chr21	41552730	1	1
chr21	41552801	1	1
chr21	41552864	2	2
chr21	41553083	1	1
chr21	41553132	2	2
chr21	41553142	2	2
chr21	41553159	2	1
chr21	41553332	1	1
chr21	41553337	1	1
chr21	41553348	1	1
chr21	41553358	1	1
chr21	41553362	1	1
chr21	41553393	1	1
chr21	41553488	1	0
chr21	41553503	1	1
chr21	41554423	1	1
chr21	41554428	1	1
chr21	41554456	2	2
chr21	41554466	2	2
chr21	41554468	2	2
chr21	41554472	2	2
chr21	41554593	2	2
chr21	41554601	2	2
chr21	41554748	1	0
chr21	41555454	1	0
chr21	41556270	1	1
chr21	41556354	3	3
chr21	41556378	3	3
chr21	41556381	3	3
chr21	41556413	4	3
chr21	41556451	6	5
chr21	41556593	1	1
chr21	41556688	4	4
chr21	41556725	1	1
chr21	41556728	1	1
chr21	41557018	2	1
chr21	41557032	1	1
chr21	41557076	1	1
chr21	41557133	2	1
chr21	41557465	1	0
chr21	41557658	1	1
chr21	41557713	3	3
chr21	41558032	2	2
chr21	41558511	1	1
chr21	41560129	3	3
chr21	41560138	4	4
chr21	41560183	3	3
chr21	41560201	1	1
chr21	41560214	2	2
chr21	41560246	2	2
chr21	41560338	2	2
chr21	41560695	3	1
chr21	41560707	3	2
chr21	41560712	3	3
chr21	41560749	1	0
chr21	41560897	1	0
chr21	41560925	1	0
chr21	41561100	2	2
chr21	41561248	2	2
chr21	41561301	1	1
chr21	41561366	2	2
chr21	41561449	4	4
chr21	41561456	3	3
chr21	41561889	2	2
chr21	41561945	2	2
chr21	41561969	2	2
chr21	41561987	2	1
chr21	41562120	1	1
chr21	41562127	1	1
chr21	41562177	1	1
chr21	41562267	1	1
chr21	41562289	1	1
chr21	41562297	1	0
chr21	41562323	3	2
chr21	41562340	4	4
chr21	41562402	4	1
chr21	41562411	3	2
chr21	41562436	2	0
chr21	41562478	2	2
chr21	41562605	1	1
chr21	41562768	2	2
chr21	41562866	2	2
chr21	41562886	3	0
chr21	41562932	3	3
chr21	41562958	3	3
chr21	41563111	3	3
chr21	41563236	3	2
chr21	41563640	1	1
chr21	41563658	1	0
chr21	41563705	1	1
chr21	41563721	1	1
chr21	41563751	1	1
chr21	41564205	1	1
chr21	41564212	1	1
chr21	41564403	2	2
chr21	41564430	2	2
chr21	41564442	2	2
chr21	41564470	2	1
chr21	41564522	1	1
chr21	41564583	2	2
chr21	41564794	1	1
chr21	41564813	1	1
chr21	41564932	1	1
chr21	41564938	1	1
chr21	41564985	1	0
chr21	41565032	1	0
chr21	41565050	1	1
chr21	41565198	1	0
chr21	41565214	1	0
chr21	41565285	2	0
chr21	41565559	1	1
chr21	41565770	1	1
chr21	41565820	2	2
chr21	41565833	2	2
chr21	41565896	1	0
chr21	41565936	1	1
chr21	41565943	1	1
chr21	41565949	1	1
chr21	41566283	1	1
chr21	41566309	1	1
chr21	41566462	3	3
chr21	41566677	3	3
chr21	41566786	2	2
chr21	41567018	1	1
chr21	41567269	1	1
chr21	41567779	2	2
chr21	41567938	2	2
chr21	41567980	2	2
chr21	41567991	2	2
chr21	41568006	2	2
chr21	41568054	1	1
chr21	41568205	1	0
chr21	41568257	2	1
chr21	41568262	5	4
chr21	41568284	5	5
chr21	41568286	1	1
chr21	41568301	5	5
chr21	41568303	4	4
chr21	41568309	5	5
chr21	41568312	5	5
chr21	41568314	5	3
chr21	41568348	5	5
chr21	41568415	3	3
chr21	41568423	3	2
chr21	41568437	2	2
chr21	41568500	1	1
chr21	41568708	2	1
chr21	41568790	2	2
chr21	41568817	1	1
chr21	41568820	1	1
chr21	41569131	1	1
chr21	41569155	1	0
chr21	41569287	1	1
chr21	41569728	1	1
chr21	41569799	1	1
chr21	41570053	1	1
chr21	41570075	1	1
chr21	41570355	1	1
chr21	41570629	1	0
chr21	41570692	1	0
chr21	41570702	1	0
chr21	41570748	1	1
chr21	41570895	3	2
chr21	41570972	1	1
chr21	41570975	1	1
chr21	41571109	2	2
chr21	41571113	2	2
chr21	41571155	2	2
chr21	41571185	1	0
chr21	41571412	1	1
chr21	41572760	1	1
chr21	41573287	2	2
chr21	41573297	1	1
chr21	41573304	1	1
chr21	41573445	2	2
chr21	41573552	1	1
chr21	41573842	1	1
chr21	41573852	1	1
chr21	41574378	1	1
chr21	41574393	2	2
chr21	41574445	3	3
chr21	41574748	1	1
chr21	41574958	1	1
chr21	41576399	3	3
chr21	41576421	1	1
chr21	41576520	1	1
chr21	41576680	1	1
chr21	41577688	4	4
chr21	41578937	1	1
chr21	41578994	1	1
chr21	41579886	1	1
chr21	41579992	1	1
chr21	41580319	3	3
chr21	41580500	1	1
chr21	41580562	3	3
chr21	41580601	2	2
chr21	41580641	3	2
chr21	41580644	3	1
chr21	41580726	1	0
chr21	41580803	1	1
chr21	41580895	3	1
chr21	41580953	4	2
chr21	41580983	2	1
chr21	41581387	1	1
chr21	41581515	2	2
chr21	41581579	1	0
chr21	41581582	1	1
chr21	41581595	1	1
chr21	41581603	4	3
chr21	41581649	5	5
chr21	41581660	5	4
chr21	41581707	1	1
chr21	41581732	1	1
chr21	41581786	3	3
chr21	41581813	2	0
chr21	41582054	1	1
chr21	41582056	1	1
chr21	41582064	1	1
chr21	41582076	1	1
chr21	41582385	1	1
chr21	41582426	2	2
chr21	41582476	1	1
chr21	41582482	1	1
chr21	41582556	1	1
chr21	41582790	2	2
chr21	41582924	1	1
chr21	41583082	3	2
chr21	41583098	3	2
chr21	41583467	1	1
chr21	41583504	2	2
chr21	41583553	2	2
chr21	41583580	1	1
chr21	41583606	1	1
chr21	41583616	1	0
chr21	41583786	1	0
chr21	41583813	1	1
chr21	41583922	2	2
chr21	41583968	2	2
chr21	41584066	1	1
chr21	41584514	13	13
chr21	41584560	4	4
chr21	41584660	15	13
chr21	41584920	8	8
chr21	41585006	3	3
chr21	41585096	9	9
chr21	41585243	2	1
chr21	41585328	2	2
chr21	41585528	2	2
chr21	41585590	2	2
chr21	41585615	2	2
chr21	41585663	3	3
chr21	41585665	3	3
chr21	41585681	1	1
chr21	41585700	1	1
chr21	41585776	2	2
chr21	41586155	2	2
chr21	41586338	3	3
chr21	41588398	1	1
chr21	41588419	1	1
chr21	41588554	1	0
chr21	41588749	3	3
chr21	41588771	2	2
chr21	41588777	2	2
chr21	41588809	1	1
chr21	41588870	1	0
chr21	41588957	2	2
chr21	41589173	2	2
chr21	41589683	1	1
chr21	41589920	2	1
chr21	41589929	2	1
chr21	41589980	2	2
chr21	41590038	3	3
chr21	41590237	2	2
chr21	41590259	1	1
chr21	41590423	3	3
chr21	41590695	1	1
chr21	41590700	2	2
chr21	41590711	2	2
chr21	41590801	1	1
chr21	41590915	1	1
chr21	41590923	1	1
chr21	41591114	1	1
chr21	41591150	1	0
chr21	41591229	2	2
chr21	41591271	1	1
chr21	41591280	1	1
chr21	41591699	2	2
chr21	41591707	1	1
chr21	41591839	3	3
chr21	41591859	3	3
chr21	41591884	2	2
chr21	41591965	2	1
chr21	41592031	1	1
chr21	41592253	1	1
chr21	41592608	2	1
chr21	41592668	1	1
chr21	41592678	1	1
chr21	41592684	1	1
chr21	41592934	2	2
chr21	41593048	1	1
chr21	41593132	2	2
chr21	41593166	3	3
chr21	41593197	2	2
chr21	41593232	2	2
chr21	41593389	5	5
chr21	41593397	4	4
chr21	41593488	2	2
chr21	41593544	2	2
chr21	41593566	1	1
chr21	41593855	1	1
chr21	41593857	1	1
chr21	41593976	1	1
chr21	41593984	1	1
chr21	41594327	4	0
chr21	41594902	3	1
chr21	41594980	2	2
chr21	41595130	2	2
chr21	41595207	3	3
chr21	41595272	2	1
chr21	41595309	1	1
chr21	41595332	1	1
chr21	41595394	1	1
chr21	41595773	1	1
chr21	41595796	1	1
chr21	41596247	1	1
chr21	41596250	2	2
chr21	41596292	4	3
chr21	41596385	2	2
chr21	41596409	2	2
chr21	41596442	3	3
chr21	41596500	5	5
chr21	41596535	2	2
chr21	41596602	1	1
chr21	41596705	1	1
chr21	41596751	2	2
chr21	41596765	3	3
chr21	41597093	1	0
chr21	41597120	2	2
chr21	41597192	1	0
chr21	41597805	1	1
chr21	41597837	2	2
chr21	41597872	3	3
chr21	41597971	1	1
chr21	41598053	1	1
chr21	41598097	3	3
chr21	41598149	2	2
chr21	41598186	2	2
chr21	41598192	2	1
chr21	41598320	1	1
chr21	41598581	1	1
chr21	41598831	2	1
chr21	41598860	2	2
chr21	41598883	2	2
chr21	41598904	1	1
chr21	41599224	1	0
chr21	41599232	1	0
chr21	41599247	1	0
chr21	41599288	1	0
chr21	41599356	1	0
chr21	41599417	1	1
chr21	41599560	2	2
chr21	41599575	3	3
chr21	41599800	2	2
chr21	41599897	1	1
chr21	41599950	1	1
chr21	41600147	2	1
chr21	41600207	4	2
chr21	41600291	2	2
chr21	41600356	2	2
chr21	41600363	1	1
chr21	41600370	1	1
chr21	41600506	3	2
chr21	41600772	1	1
chr21	41600778	1	1
chr21	41600827	1	1
chr21	41600859	2	2
chr21	41600864	2	2
chr21	41600900	3	2
chr21	41600932	3	3
chr21	41600952	1	1
chr21	41600967	2	2
chr21	41600974	2	2
chr21	41601014	2	2
chr21	41601025	3	3
chr21	41601053	2	2
chr21	41601274	1	1
chr21	41601318	3	3
chr21	41601378	2	2
chr21	41601552	3	1
chr21	41601591	2	0
chr21	41601619	3	2
chr21	41601636	2	1
chr21	41601915	1	1
chr21	41601933	1	1
chr21	41601939	1	0
chr21	41601942	1	1
chr21	41602235	2	2
chr21	41602256	1	1
chr21	41602491	1	1
chr21	41602612	1	1
chr21	41602621	1	1
chr21	41602650	3	3
chr21	41602713	4	2
chr21	41602722	2	1
chr21	41602729	2	2
chr21	41602739	2	1
chr21	41602742	2	2
chr21	41602912	1	1
chr21	41603148	1	1
chr21	41603195	1	1
chr21	41603224	1	1
chr21	41603303	1	1
chr21	41603592	3	3
chr21	41603614	6	5
chr21	41603858	2	2
chr21	41603883	2	1
chr21	41603920	1	1
chr21	41604091	1	1
chr21	41604209	2	1
chr21	41604219	2	1
chr21	41604309	1	1
chr21	41604717	1	1
chr21	41604765	1	1
chr21	41604835	2	2
chr21	41604840	2	2
chr21	41604876	4	3
chr21	41604878	4	4
chr21	41604886	6	6
chr21	41604923	4	4
chr21	41604935	4	4
chr21	41604937	4	4
chr21	41604959	2	2
chr21	41605058	2	2
chr21	41605107	3	3
chr21	41605112	3	3
chr21	41605125	3	3
chr21	41605435	2	2
chr21	41605447	2	1
chr21	41605486	2	2
chr21	41605534	1	1
chr21	41605545	1	1
chr21	41605611	2	2
chr21	41605662	2	2
chr21	41605666	2	2
chr21	41605789	1	1
chr21	41605802	1	1
chr21	41605814	1	1
chr21	41606006	1	1
chr21	41606018	1	1
chr21	41606077	2	2
chr21	41606106	4	4
chr21	41606121	4	4
chr21	41606169	2	2
chr21	41606255	2	2
chr21	41606273	2	2
chr21	41606281	3	3
chr21	41606309	3	3
chr21	41606347	2	2
chr21	41606365	1	1
chr21	41606375	1	1
chr21	41606377	1	1
chr21	41606421	2	2
chr21	41606467	1	1
chr21	41606556	1	1
chr21	41606610	1	0
chr21	41606813	1	1
chr21	41606862	2	2
chr21	41606931	2	2
chr21	41607163	3	3
chr21	41607192	2	2
chr21	41607212	2	2
chr21	41607315	2	2
chr21	41607350	3	3
chr21	41607407	1	1
chr21	41607438	1	1
chr21	41607540	1	1
chr21	41607663	3	3
chr21	41607807	1	1
chr21	41607818	1	1
chr21	41607937	1	1
chr21	41607969	1	1
chr21	41608014	1	1
chr21	41608052	1	1
chr21	41608093	3	2
chr21	41608148	1	0
chr21	41608222	2	1
chr21	41608257	1	1
chr21	41608273	1	1
chr21	41608277	1	1
chr21	41608283	1	1
chr21	41608287	1	1
chr21	41608293	1	1
chr21	41608358	1	1
chr21	41608375	1	1
chr21	41608407	2	2
chr21	41608459	2	1
chr21	41608544	3	3
chr21	41608596	2	2
chr21	41608761	1	1
chr21	41608786	1	1
chr21	41609035	1	1
chr21	41609085	2	2
chr21	41609115	1	1
chr21	41609143	1	1
chr21	41609192	1	1
chr21	41609521	1	1
chr21	41609547	1	1
chr21	41609553	1	1
chr21	41609648	1	0
chr21	41609651	2	2
chr21	41609802	3	3
chr21	41609825	1	1
chr21	41610113	1	1
chr21	41610130	1	1
chr21	41610190	4	4
chr21	41610201	4	3
chr21	41610256	3	0
chr21	41610280	2	2
chr21	41610299	2	2
chr21	41610364	2	2
chr21	41610411	1	1
chr21	41610494	1	0
chr21	41610497	1	0
chr21	41610575	2	0
chr21	41610581	2	0
chr21	41610603	3	0
chr21	41610636	6	2
chr21	41610703	3	2
chr21	41610806	2	2
chr21	41610882	1	1
chr21	41610886	1	1
chr21	41610888	1	1
chr21	41610898	1	1
chr21	41610926	1	1
chr21	41610931	2	2
chr21	41610956	2	2
chr21	41611084	1	1
chr21	41611100	1	1
chr21	41611108	1	1
chr21	41611114	1	1
chr21	41611116	1	1
chr21	41611147	1	1
chr21	41611443	1	1
chr21	41611564	1	1
chr21	41611818	3	3
chr21	41611826	3	3
chr21	41611885	5	5
chr21	41611888	3	3
chr21	41611954	2	2
chr21	41611992	3	3
chr21	41612195	1	1
chr21	41612233	1	1
chr21	41612250	3	3
chr21	41612263	3	3
chr21	41612377	1	1
chr21	41612477	2	0
chr21	41612507	3	0
chr21	41612519	3	0
chr21	41612522	3	0
chr21	41612753	1	0
chr21	41612770	1	0
chr21	41612810	1	0
chr21	41612826	2	0
chr21	41612872	2	0
chr21	41612880	2	0
chr21	41612886	2	0
chr21	41612986	2	1
chr21	41613106	1	0
chr21	41613178	2	2
chr21	41613190	2	2
chr21	41613227	1	1
chr21	41613260	2	2
chr21	41613312	1	1
chr21	41613392	3	2
chr21	41613413	3	2
chr21	41613430	4	4
chr21	41613436	4	4
chr21	41613541	1	1
chr21	41613556	1	1
chr21	41613564	2	2
chr21	41613568	2	2
chr21	41613572	2	2
chr21	41613584	3	3
chr21	41613587	3	3
chr21	41613594	4	4
chr21	41613625	2	2
chr21	41613651	2	2
chr21	41613658	3	3
chr21	41613695	1	1
chr21	41613714	1	1
chr21	41613742	1	1
chr21	41613873	5	5
chr21	41613888	5	5
chr21	41613902	5	5
chr21	41613917	5	5
chr21	41613951	4	2
chr21	41613964	1	1
chr21	41613999	1	1
chr21	41614028	2	2
chr21	41614076	2	2
chr21	41614139	2	1
chr21	41614239	5	5
chr21	41614242	5	5
chr21	41614343	1	1
chr21	41614419	2	2
chr21	41614531	1	1
chr21	41614559	2	2
chr21	41614572	2	2
chr21	41614623	2	1
chr21	41614689	1	1
chr21	41614759	2	1
chr21	41614812	2	0
chr21	41614847	1	1
chr21	41614856	1	0
chr21	41614895	1	1
chr21	41615369	1	1
chr21	41615582	1	1
chr21	41616160	2	2
chr21	41616168	2	2
chr21	41616170	2	2
chr21	41616177	2	2
chr21	41616181	2	2
chr21	41616451	1	1
chr21	41616518	3	3
chr21	41616570	1	1
chr21	41616656	3	3
chr21	41616831	2	2
chr21	41616835	2	2
chr21	41617079	1	1
chr21	41617586	2	2
chr21	41617795	2	2
chr21	41617942	1	1
chr21	41617949	1	1
chr21	41617973	1	1
chr21	41618086	1	1
chr21	41618090	1	1
chr21	41618092	1	1
chr21	41618102	1	1
chr21	41618135	1	1
chr21	41618154	3	3
chr21	41618193	3	3
chr21	41618692	1	1
chr21	41618696	1	1
chr21	41618741	1	1
chr21	41618958	1	1
chr21	41619278	3	3
chr21	41619301	2	2
chr21	41619456	1	1
chr21	41619565	1	1
chr21	41619668	1	1
chr21	41619680	2	2
chr21	41619689	2	2
chr21	41619724	1	1
chr21	41619732	1	1
chr21	41619796	1	1
chr21	41619808	2	2
chr21	41619831	2	2
chr21	41620021	2	2
chr21	41620037	2	2
chr21	41620041	2	1
chr21	41620109	1	1
chr21	41620120	2	2
chr21	41620302	1	1
chr21	41620379	3	3
chr21	41620729	2	2
chr21	41620779	1	1
chr21	41620811	1	1
chr21	41620847	1	1
chr21	41620853	1	1
chr21	41621062	2	1
chr21	41621106	2	2
chr21	41621327	1	1
chr21	41621340	1	1
chr21	41621381	1	1
chr21	41621431	2	2
chr21	41621437	2	2
chr21	41621467	2	2
chr21	41621512	1	1
chr21	41621685	5	5
chr21	41621695	6	6
chr21	41621705	6	4
chr21	41621727	4	3
chr21	41621770	2	2
chr21	41621841	1	1
chr21	41621860	1	1
chr21	41621883	2	2
chr21	41621895	3	3
chr21	41621920	3	3
chr21	41621949	2	1
chr21	41622043	2	2
chr21	41622185	3	3
chr21	41622233	1	1
chr21	41622263	1	1
chr21	41622437	1	1
chr21	41622444	1	1
chr21	41622485	2	2
chr21	41622661	2	1
chr21	41622722	3	3
chr21	41622735	4	4
chr21	41622765	3	3
chr21	41622794	2	1
chr21	41622869	1	1
chr21	41623083	1	1
chr21	41623110	2	2
chr21	41623113	2	2
chr21	41623135	2	1
chr21	41623145	2	1
chr21	41623158	1	0
chr21	41623165	1	1
chr21	41623260	1	0
chr21	41623323	2	0
chr21	41623516	1	1
chr21	41623538	2	2
chr21	41623567	1	1
chr21	41623727	1	1
chr21	41623761	1	1
chr21	41624006	3	2
chr21	41624009	2	2
chr21	41624031	2	2
chr21	41624086	4	3
chr21	41624119	2	2
chr21	41624151	2	1
chr21	41624218	2	1
chr21	41624280	1	1
chr21	41625147	2	1
chr21	41625172	2	2
chr21	41625205	2	2
chr21	41625568	3	3
chr21	41625824	1	1
chr21	41625894	1	1
chr21	41625922	1	1
chr21	41626247	2	2
chr21	41626251	2	2
chr21	41626328	3	3
chr21	41626520	2	2
chr21	41626781	1	0
chr21	41626890	1	1
chr21	41627169	2	2
chr21	41627531	1	1
chr21	41628112	3	2
chr21	41628117	3	2
chr21	41628228	2	2
chr21	41628288	2	2
chr21	41628742	1	1
chr21	41628922	1	1
chr21	41629023	2	2
chr21	41629282	1	1
chr21	41629518	1	1
chr21	41629733	1	1
chr21	41630104	2	2
chr21	41630113	2	2
chr21	41630115	2	2
chr21	41630153	1	1
chr21	41630199	1	1
chr21	41630311	1	1
chr21	41630335	1	1
chr21	41630352	1	1
chr21	41630362	1	1
chr21	41630391	1	1
chr21	41630493	1	1
chr21	41630507	1	1
chr21	41630562	1	1
chr21	41630658	2	1
chr21	41630881	1	1
chr21	41630926	3	2
chr21	41630933	3	3
chr21	41630957	4	4
chr21	41630983	4	4
chr21	41630993	3	3
chr21	41630997	4	4
chr21	41631057	2	2
chr21	41631108	2	2
chr21	41631135	2	2
chr21	41631150	2	2
chr21	41631157	1	1
chr21	41631161	1	1
chr21	41631173	1	0
chr21	41631175	1	1
chr21	41631193	2	2
chr21	41631240	1	1
chr21	41631364	2	2
chr21	41631388	5	5
chr21	41631410	5	4
chr21	41631800	2	2
chr21	41631873	1	1
chr21	41631958	1	1
chr21	41632027	1	0
chr21	41632218	2	0
chr21	41632472	2	2
chr21	41632657	1	1
chr21	41633029	4	1
chr21	41633071	1	1
chr21	41633140	1	1
chr21	41633190	1	1
chr21	41633217	1	1
chr21	41633226	1	1
chr21	41633287	1	1
chr21	41633326	1	1
chr21	41633393	2	2
chr21	41633413	2	2
chr21	41633435	2	2
chr21	41633542	1	1
chr21	41633548	1	1
chr21	41633672	2	2
chr21	41633810	6	6
chr21	41633846	2	2
chr21	41634009	2	2
chr21	41634063	4	4
chr21	41634166	4	3
chr21	41634186	2	2
chr21	41634310	1	1
chr21	41634323	2	1
chr21	41634378	3	3
chr21	41634836	2	2
chr21	41635016	1	1
chr21	41635038	1	1
chr21	41635066	1	1
chr21	41635075	2	2
chr21	41635103	2	1
chr21	41635124	1	1
chr21	41635158	1	1
chr21	41635303	1	0
chr21	41635540	1	1
chr21	41635654	1	1
chr21	41636484	1	1
chr21	41636792	1	1
chr21	41637084	1	1
chr21	41637263	1	1
chr21	41637350	1	1
chr21	41637452	1	1
chr21	41637469	1	1
chr21	41637504	1	0
chr21	41637607	2	1
chr21	41637631	2	2
chr21	41637637	2	2
chr21	41637713	1	1
chr21	41637728	1	1
chr21	41637776	1	0
chr21	41637996	3	3
chr21	41638028	1	1
chr21	41638281	2	2
chr21	41638410	1	1
chr21	41638418	1	1
